cue target 1930, cosine similarity=0.09
repulsive nasty 1970, cosine similarity=0.12
repulsive nasty 1980, cosine similarity=0.15

request ask 1930, cosine similarity=0.30
request ask 1940, cosine similarity=0.31
request ask 1950, cosine similarity=0.38
request ask 1960, cosine similarity=0.32
request ask 1970, cosine similarity=0.35
request ask 1980, cosine similarity=0.30

request song 1930, cosine similarity=-0.01
request song 1940, cosine similarity=-0.05
request song 1950, cosine similarity=-0.11
request song 1960, cosine similarity=-0.05
request song 1970, cosine similarity=-0.05
request song 1980, cosine similarity=0.00

request want 1930, cosine similarity=0.06
request want 1940, cosine similarity=0.05
request want 1950, cosine similarity=0.07
request want 1960, cosine similarity=0.08
request want 1970, cosine similarity=0.13
request want 1980, cosine similarity=0.14

request question 1930, cosine similarity=0.09
request question 1940, cosine similarity=0.15
request question 1950, cosine similarity=0.19
request question 1960, cosine similarity=0.20
request question 1970, cosine similarity=0.17
request question 1980, cosine similarity=0.19

request please 1930, cosine similarity=0.20
request please 1940, cosine similarity=0.21
request please 1950, cosine similarity=0.20
request please 1960, cosine similarity=0.22
request please 1970, cosine similarity=0.17
request please 1980, cosine similarity=0.18

request answer 1930, cosine similarity=0.32
request answer 1940, cosine similarity=0.32
request answer 1950, cosine similarity=0.26
request answer 1960, cosine similarity=0.32
request answer 1970, cosine similarity=0.27
request answer 1980, cosine similarity=0.29

request demand 1930, cosine similarity=0.19
request demand 1940, cosine similarity=0.19
request demand 1950, cosine similarity=0.19
request demand 1960, cosine similarity=0.20
request demand 1970, cosine similarity=0.18
request demand 1980, cosine similarity=0.19

request order 1930, cosine similarity=0.15
request order 1940, cosine similarity=0.08
request order 1950, cosine similarity=0.10
request order 1960, cosine similarity=0.14
request order 1970, cosine similarity=0.12
request order 1980, cosine similarity=0.19

request form 1930, cosine similarity=0.05
request form 1940, cosine similarity=0.06
request form 1950, cosine similarity=0.02
request form 1960, cosine similarity=-0.01
request form 1970, cosine similarity=-0.02
request form 1980, cosine similarity=0.08

request information 1930, cosine similarity=0.21
request information 1940, cosine similarity=0.19
request information 1950, cosine similarity=0.27
request information 1960, cosine similarity=0.24
request information 1970, cosine similarity=0.14
request information 1980, cosine similarity=0.31

request permission 1930, cosine similarity=0.33
request permission 1940, cosine similarity=0.33
request permission 1950, cosine similarity=0.31
request permission 1960, cosine similarity=0.30
request permission 1970, cosine similarity=0.31
request permission 1980, cosine similarity=0.31

request reply 1930, cosine similarity=0.43
request reply 1940, cosine similarity=0.41
request reply 1950, cosine similarity=0.37
request reply 1960, cosine similarity=0.37
request reply 1970, cosine similarity=0.40
request reply 1980, cosine similarity=0.41

request special 1930, cosine similarity=0.12
request special 1940, cosine similarity=0.14
request special 1950, cosine similarity=0.16
request special 1960, cosine similarity=0.23
request special 1970, cosine similarity=0.25
request special 1980, cosine similarity=0.17

request suggestion 1930, cosine similarity=0.41
request suggestion 1940, cosine similarity=0.41
request suggestion 1950, cosine similarity=0.33
request suggestion 1960, cosine similarity=0.37
request suggestion 1970, cosine similarity=0.38
request suggestion 1980, cosine similarity=0.35

rescue save 1930, cosine similarity=0.37
rescue save 1940, cosine similarity=0.37
rescue save 1950, cosine similarity=0.37
rescue save 1960, cosine similarity=0.38
rescue save 1970, cosine similarity=0.36
rescue save 1980, cosine similarity=0.26

rescue help 1930, cosine similarity=0.32
rescue help 1940, cosine similarity=0.27
rescue help 1950, cosine similarity=0.29
rescue help 1960, cosine similarity=0.29
rescue help 1970, cosine similarity=0.31
rescue help 1980, cosine similarity=0.23

rescue 911 1930, cosine similarity=0.00
rescue 911 1940, cosine similarity=0.00
rescue 911 1950, cosine similarity=-0.09
rescue 911 1960, cosine similarity=-0.19
rescue 911 1970, cosine similarity=-0.01
rescue 911 1980, cosine similarity=0.04

rescue hero 1930, cosine similarity=0.24
rescue hero 1940, cosine similarity=0.23
rescue hero 1950, cosine similarity=0.20
rescue hero 1960, cosine similarity=0.16
rescue hero 1970, cosine similarity=0.15
rescue hero 1980, cosine similarity=0.17

rescue mission 1930, cosine similarity=0.11
rescue mission 1940, cosine similarity=0.18
rescue mission 1950, cosine similarity=0.16
rescue mission 1960, cosine similarity=0.15
rescue mission 1970, cosine similarity=0.18
rescue mission 1980, cosine similarity=0.22

rescue me 1930, cosine similarity=0.22
rescue me 1940, cosine similarity=0.19
rescue me 1950, cosine similarity=0.18
rescue me 1960, cosine similarity=0.15
rescue me 1970, cosine similarity=0.15
rescue me 1980, cosine similarity=0.19

rescue lifeguard 1930, cosine similarity=0.00
rescue lifeguard 1940, cosine similarity=0.00
rescue lifeguard 1950, cosine similarity=0.00
rescue lifeguard 1960, cosine similarity=0.00
rescue lifeguard 1970, cosine similarity=0.00
rescue lifeguard 1980, cosine similarity=0.00

rescue survive 1930, cosine similarity=0.11
rescue survive 1940, cosine similarity=0.09
rescue survive 1950, cosine similarity=0.01
rescue survive 1960, cosine similarity=0.09
rescue survive 1970, cosine similarity=0.05
rescue survive 1980, cosine similarity=0.07

rescue ambulance 1930, cosine similarity=0.22
rescue ambulance 1940, cosine similarity=0.24
rescue ambulance 1950, cosine similarity=0.24
rescue ambulance 1960, cosine similarity=0.20
rescue ambulance 1970, cosine similarity=0.32
rescue ambulance 1980, cosine similarity=0.23

rescue find 1930, cosine similarity=0.01
rescue find 1940, cosine similarity=0.02
rescue find 1950, cosine similarity=0.08
rescue find 1960, cosine similarity=0.02
rescue find 1970, cosine similarity=0.08
rescue find 1980, cosine similarity=0.10

rescue fire 1930, cosine similarity=0.14
rescue fire 1940, cosine similarity=0.08
rescue fire 1950, cosine similarity=0.18
rescue fire 1960, cosine similarity=0.19
rescue fire 1970, cosine similarity=0.21
rescue fire 1980, cosine similarity=0.18

rescue fireman 1930, cosine similarity=0.03
rescue fireman 1940, cosine similarity=0.05
rescue fireman 1950, cosine similarity=0.07
rescue fireman 1960, cosine similarity=0.04
rescue fireman 1970, cosine similarity=0.18
rescue fireman 1980, cosine similarity=0.16

research study 1930, cosine similarity=0.44
research study 1940, cosine similarity=0.39
research study 1950, cosine similarity=0.43
research study 1960, cosine similarity=0.41
research study 1970, cosine similarity=0.43
research study 1980, cosine similarity=0.36

research paper 1930, cosine similarity=0.17
research paper 1940, cosine similarity=0.07
research paper 1950, cosine similarity=0.15
research paper 1960, cosine similarity=0.18
research paper 1970, cosine similarity=0.22
research paper 1980, cosine similarity=0.14

research library 1930, cosine similarity=0.24
research library 1940, cosine similarity=0.23
research library 1950, cosine similarity=0.21
research library 1960, cosine similarity=0.23
research library 1970, cosine similarity=0.29
research library 1980, cosine similarity=0.24

research work 1930, cosine similarity=0.36
research work 1940, cosine similarity=0.30
research work 1950, cosine similarity=0.28
research work 1960, cosine similarity=0.25
research work 1970, cosine similarity=0.23
research work 1980, cosine similarity=0.23

research experiment 1930, cosine similarity=0.31
research experiment 1940, cosine similarity=0.29
research experiment 1950, cosine similarity=0.33
research experiment 1960, cosine similarity=0.25
research experiment 1970, cosine similarity=0.30
research experiment 1980, cosine similarity=0.28

research science 1930, cosine similarity=0.35
research science 1940, cosine similarity=0.38
research science 1950, cosine similarity=0.37
research science 1960, cosine similarity=0.41
research science 1970, cosine similarity=0.44
research science 1980, cosine similarity=0.39

research data 1930, cosine similarity=0.28
research data 1940, cosine similarity=0.22
research data 1950, cosine similarity=0.26
research data 1960, cosine similarity=0.30
research data 1970, cosine similarity=0.31
research data 1980, cosine similarity=0.14

research look 1930, cosine similarity=-0.11
research look 1940, cosine similarity=-0.10
research look 1950, cosine similarity=-0.08
research look 1960, cosine similarity=-0.05
research look 1970, cosine similarity=-0.08
research look 1980, cosine similarity=-0.06

research discover 1930, cosine similarity=0.12
research discover 1940, cosine similarity=0.13
research discover 1950, cosine similarity=0.11
research discover 1960, cosine similarity=0.04
research discover 1970, cosine similarity=-0.03
research discover 1980, cosine similarity=0.01

research psychology 1930, cosine similarity=0.38
research psychology 1940, cosine similarity=0.31
research psychology 1950, cosine similarity=0.38
research psychology 1960, cosine similarity=0.36
research psychology 1970, cosine similarity=0.38
research psychology 1980, cosine similarity=0.33

research find 1930, cosine similarity=0.00
research find 1940, cosine similarity=-0.03
research find 1950, cosine similarity=0.06
research find 1960, cosine similarity=-0.07
research find 1970, cosine similarity=-0.09
research find 1980, cosine similarity=-0.05

research homework 1930, cosine similarity=0.00
research homework 1940, cosine similarity=-0.05
research homework 1950, cosine similarity=0.01
research homework 1960, cosine similarity=0.05
research homework 1970, cosine similarity=0.15
research homework 1980, cosine similarity=0.08

research interesting 1930, cosine similarity=0.20
research interesting 1940, cosine similarity=0.13
research interesting 1950, cosine similarity=0.19
research interesting 1960, cosine similarity=0.10
research interesting 1970, cosine similarity=0.08
research interesting 1980, cosine similarity=0.08

research investigation 1930, cosine similarity=0.47
research investigation 1940, cosine similarity=0.42
research investigation 1950, cosine similarity=0.40
research investigation 1960, cosine similarity=0.35
research investigation 1970, cosine similarity=0.34
research investigation 1980, cosine similarity=0.36

research long 1930, cosine similarity=-0.00
research long 1940, cosine similarity=-0.01
research long 1950, cosine similarity=-0.03
research long 1960, cosine similarity=0.03
research long 1970, cosine similarity=0.03
research long 1980, cosine similarity=-0.02

research project 1930, cosine similarity=0.28
research project 1940, cosine similarity=0.31
research project 1950, cosine similarity=0.37
research project 1960, cosine similarity=0.41
research project 1970, cosine similarity=0.39
research project 1980, cosine similarity=0.38

reservation indian 1930, cosine similarity=0.23
reservation indian 1940, cosine similarity=0.22
reservation indian 1950, cosine similarity=0.19
reservation indian 1960, cosine similarity=0.26
reservation indian 1970, cosine similarity=0.29
reservation indian 1980, cosine similarity=0.27

reservation hotel 1930, cosine similarity=0.07
reservation hotel 1940, cosine similarity=0.09
reservation hotel 1950, cosine similarity=0.17
reservation hotel 1960, cosine similarity=0.16
reservation hotel 1970, cosine similarity=0.11
reservation hotel 1980, cosine similarity=0.12

reservation dinner 1930, cosine similarity=-0.04
reservation dinner 1940, cosine similarity=-0.07
reservation dinner 1950, cosine similarity=0.00
reservation dinner 1960, cosine similarity=0.03
reservation dinner 1970, cosine similarity=0.03
reservation dinner 1980, cosine similarity=0.01

reservation hold 1930, cosine similarity=-0.02
reservation hold 1940, cosine similarity=0.08
reservation hold 1950, cosine similarity=0.02
reservation hold 1960, cosine similarity=0.13
reservation hold 1970, cosine similarity=0.05
reservation hold 1980, cosine similarity=0.04

reservation appointment 1930, cosine similarity=0.10
reservation appointment 1940, cosine similarity=0.09
reservation appointment 1950, cosine similarity=0.20
reservation appointment 1960, cosine similarity=0.15
reservation appointment 1970, cosine similarity=0.18
reservation appointment 1980, cosine similarity=0.14

reservation airplane 1930, cosine similarity=-0.05
reservation airplane 1940, cosine similarity=-0.04
reservation airplane 1950, cosine similarity=-0.08
reservation airplane 1960, cosine similarity=0.01
reservation airplane 1970, cosine similarity=0.04
reservation airplane 1980, cosine similarity=0.07

reservation vacation 1930, cosine similarity=0.09
reservation vacation 1940, cosine similarity=0.08
reservation vacation 1950, cosine similarity=0.11
reservation vacation 1960, cosine similarity=0.12
reservation vacation 1970, cosine similarity=0.09
reservation vacation 1980, cosine similarity=0.18

reservation save 1930, cosine similarity=0.00
reservation save 1940, cosine similarity=-0.05
reservation save 1950, cosine similarity=-0.01
reservation save 1960, cosine similarity=0.05
reservation save 1970, cosine similarity=-0.03
reservation save 1980, cosine similarity=0.01

reservation time 1930, cosine similarity=-0.03
reservation time 1940, cosine similarity=-0.08
reservation time 1950, cosine similarity=-0.02
reservation time 1960, cosine similarity=-0.00
reservation time 1970, cosine similarity=0.00
reservation time 1980, cosine similarity=-0.00

reservation airline 1930, cosine similarity=0.00
reservation airline 1940, cosine similarity=0.14
reservation airline 1950, cosine similarity=-0.01
reservation airline 1960, cosine similarity=0.13
reservation airline 1970, cosine similarity=0.17
reservation airline 1980, cosine similarity=0.19

reservation airport 1930, cosine similarity=0.07
reservation airport 1940, cosine similarity=0.17
reservation airport 1950, cosine similarity=0.00
reservation airport 1960, cosine similarity=0.12
reservation airport 1970, cosine similarity=0.10
reservation airport 1980, cosine similarity=0.08

reservation camp 1930, cosine similarity=0.11
reservation camp 1940, cosine similarity=0.13
reservation camp 1950, cosine similarity=0.05
reservation camp 1960, cosine similarity=0.10
reservation camp 1970, cosine similarity=0.10
reservation camp 1980, cosine similarity=0.13

reservation date 1930, cosine similarity=0.07
reservation date 1940, cosine similarity=0.04
reservation date 1950, cosine similarity=0.05
reservation date 1960, cosine similarity=0.07
reservation date 1970, cosine similarity=0.10
reservation date 1980, cosine similarity=0.03

reservation make 1930, cosine similarity=0.13
reservation make 1940, cosine similarity=0.10
reservation make 1950, cosine similarity=0.15
reservation make 1960, cosine similarity=0.08
reservation make 1970, cosine similarity=0.07
reservation make 1980, cosine similarity=0.10

reservation motel 1930, cosine similarity=0.00
reservation motel 1940, cosine similarity=0.00
reservation motel 1950, cosine similarity=0.00
reservation motel 1960, cosine similarity=0.18
reservation motel 1970, cosine similarity=0.04
reservation motel 1980, cosine similarity=0.09

reservation restaurant 1930, cosine similarity=0.02
reservation restaurant 1940, cosine similarity=0.04
reservation restaurant 1950, cosine similarity=0.03
reservation restaurant 1960, cosine similarity=0.08
reservation restaurant 1970, cosine similarity=0.05
reservation restaurant 1980, cosine similarity=0.05

reserve hold 1930, cosine similarity=0.07
reserve hold 1940, cosine similarity=0.06
reserve hold 1950, cosine similarity=0.03
reserve hold 1960, cosine similarity=0.07
reserve hold 1970, cosine similarity=0.07
reserve hold 1980, cosine similarity=0.04

reserve save 1930, cosine similarity=-0.01
reserve save 1940, cosine similarity=-0.07
reserve save 1950, cosine similarity=-0.05
reserve save 1960, cosine similarity=-0.02
reserve save 1970, cosine similarity=-0.02
reserve save 1980, cosine similarity=0.04

reserve army 1930, cosine similarity=0.23
reserve army 1940, cosine similarity=0.23
reserve army 1950, cosine similarity=0.24
reserve army 1960, cosine similarity=0.23
reserve army 1970, cosine similarity=0.27
reserve army 1980, cosine similarity=0.30

reserve keep 1930, cosine similarity=0.07
reserve keep 1940, cosine similarity=0.08
reserve keep 1950, cosine similarity=0.06
reserve keep 1960, cosine similarity=0.16
reserve keep 1970, cosine similarity=0.01
reserve keep 1980, cosine similarity=0.03

reserve reservation 1930, cosine similarity=0.16
reserve reservation 1940, cosine similarity=0.14
reserve reservation 1950, cosine similarity=0.17
reserve reservation 1960, cosine similarity=0.14
reserve reservation 1970, cosine similarity=0.11
reserve reservation 1980, cosine similarity=0.07

reserve parking 1930, cosine similarity=0.03
reserve parking 1940, cosine similarity=0.04
reserve parking 1950, cosine similarity=0.01
reserve parking 1960, cosine similarity=0.08
reserve parking 1970, cosine similarity=0.05
reserve parking 1980, cosine similarity=0.07

reserve quiet 1930, cosine similarity=-0.04
reserve quiet 1940, cosine similarity=-0.03
reserve quiet 1950, cosine similarity=-0.04
reserve quiet 1960, cosine similarity=-0.01
reserve quiet 1970, cosine similarity=0.01
reserve quiet 1980, cosine similarity=-0.01

reserve dinner 1930, cosine similarity=0.00
reserve dinner 1940, cosine similarity=0.02
reserve dinner 1950, cosine similarity=0.05
reserve dinner 1960, cosine similarity=-0.02
reserve dinner 1970, cosine similarity=0.01
reserve dinner 1980, cosine similarity=0.02

reserve hotel 1930, cosine similarity=0.01
reserve hotel 1940, cosine similarity=0.01
reserve hotel 1950, cosine similarity=0.08
reserve hotel 1960, cosine similarity=0.05
reserve hotel 1970, cosine similarity=0.05
reserve hotel 1980, cosine similarity=0.11

reserve appointment 1930, cosine similarity=0.12
reserve appointment 1940, cosine similarity=0.09
reserve appointment 1950, cosine similarity=0.14
reserve appointment 1960, cosine similarity=0.13
reserve appointment 1970, cosine similarity=0.14
reserve appointment 1980, cosine similarity=0.07

reserve extra 1930, cosine similarity=0.02
reserve extra 1940, cosine similarity=0.02
reserve extra 1950, cosine similarity=0.00
reserve extra 1960, cosine similarity=0.06
reserve extra 1970, cosine similarity=0.04
reserve extra 1980, cosine similarity=0.07

reserve fuel 1930, cosine similarity=0.14
reserve fuel 1940, cosine similarity=0.10
reserve fuel 1950, cosine similarity=0.09
reserve fuel 1960, cosine similarity=0.14
reserve fuel 1970, cosine similarity=0.14
reserve fuel 1980, cosine similarity=0.20

reserve indians 1930, cosine similarity=0.03
reserve indians 1940, cosine similarity=0.03
reserve indians 1950, cosine similarity=0.07
reserve indians 1960, cosine similarity=0.02
reserve indians 1970, cosine similarity=0.07
reserve indians 1980, cosine similarity=0.08

reserve mine 1930, cosine similarity=0.00
reserve mine 1940, cosine similarity=-0.04
reserve mine 1950, cosine similarity=-0.07
reserve mine 1960, cosine similarity=0.03
reserve mine 1970, cosine similarity=-0.00
reserve mine 1980, cosine similarity=-0.07

reserve shy 1930, cosine similarity=-0.06
reserve shy 1940, cosine similarity=-0.06
reserve shy 1950, cosine similarity=0.03
reserve shy 1960, cosine similarity=-0.05
reserve shy 1970, cosine similarity=-0.07
reserve shy 1980, cosine similarity=-0.12

reserve tickets 1930, cosine similarity=-0.01
reserve tickets 1940, cosine similarity=0.06
reserve tickets 1950, cosine similarity=-0.00
reserve tickets 1960, cosine similarity=0.18
reserve tickets 1970, cosine similarity=0.02
reserve tickets 1980, cosine similarity=0.08

resistance fight 1930, cosine similarity=0.14
resistance fight 1940, cosine similarity=0.10
resistance fight 1950, cosine similarity=0.15
resistance fight 1960, cosine similarity=0.21
resistance fight 1970, cosine similarity=0.20
resistance fight 1980, cosine similarity=0.24

resistance force 1930, cosine similarity=0.26
resistance force 1940, cosine similarity=0.27
resistance force 1950, cosine similarity=0.24
resistance force 1960, cosine similarity=0.31
resistance force 1970, cosine similarity=0.15
resistance force 1980, cosine similarity=0.17

resistance stop 1930, cosine similarity=0.14
resistance stop 1940, cosine similarity=0.13
resistance stop 1950, cosine similarity=0.05
resistance stop 1960, cosine similarity=0.14
resistance stop 1970, cosine similarity=0.15
resistance stop 1980, cosine similarity=0.07

resistance stubborn 1930, cosine similarity=0.31
resistance stubborn 1940, cosine similarity=0.30
resistance stubborn 1950, cosine similarity=0.30
resistance stubborn 1960, cosine similarity=0.28
resistance stubborn 1970, cosine similarity=0.25
resistance stubborn 1980, cosine similarity=0.24

resistance against 1930, cosine similarity=0.15
resistance against 1940, cosine similarity=0.17
resistance against 1950, cosine similarity=0.21
resistance against 1960, cosine similarity=0.23
resistance against 1970, cosine similarity=0.28
resistance against 1980, cosine similarity=0.22

resistance denial 1930, cosine similarity=0.12
resistance denial 1940, cosine similarity=0.02
resistance denial 1950, cosine similarity=0.07
resistance denial 1960, cosine similarity=0.02
resistance denial 1970, cosine similarity=0.03
resistance denial 1980, cosine similarity=0.06

resistance hold back 1930, cosine similarity=0.00
resistance hold back 1940, cosine similarity=0.00
resistance hold back 1950, cosine similarity=0.00
resistance hold back 1960, cosine similarity=0.00
resistance hold back 1970, cosine similarity=0.00
resistance hold back 1980, cosine similarity=0.00

resistance no 1930, cosine similarity=0.14
resistance no 1940, cosine similarity=0.03
resistance no 1950, cosine similarity=0.06
resistance no 1960, cosine similarity=0.06
resistance no 1970, cosine similarity=0.10
resistance no 1980, cosine similarity=0.11

resistance pressure 1930, cosine similarity=0.27
resistance pressure 1940, cosine similarity=0.22
resistance pressure 1950, cosine similarity=0.31
resistance pressure 1960, cosine similarity=0.24
resistance pressure 1970, cosine similarity=0.30
resistance pressure 1980, cosine similarity=0.27

resistance rebel 1930, cosine similarity=0.05
resistance rebel 1940, cosine similarity=0.01
resistance rebel 1950, cosine similarity=0.07
resistance rebel 1960, cosine similarity=0.16
resistance rebel 1970, cosine similarity=0.08
resistance rebel 1980, cosine similarity=0.05

resistance restrain 1930, cosine similarity=-0.01
resistance restrain 1940, cosine similarity=0.02
resistance restrain 1950, cosine similarity=-0.01
resistance restrain 1960, cosine similarity=-0.02
resistance restrain 1970, cosine similarity=0.04
resistance restrain 1980, cosine similarity=0.01

resistance strength 1930, cosine similarity=0.28
resistance strength 1940, cosine similarity=0.34
resistance strength 1950, cosine similarity=0.31
resistance strength 1960, cosine similarity=0.34
resistance strength 1970, cosine similarity=0.29
resistance strength 1980, cosine similarity=0.30

resistance struggle 1930, cosine similarity=0.11
resistance struggle 1940, cosine similarity=0.14
resistance struggle 1950, cosine similarity=0.10
resistance struggle 1960, cosine similarity=0.32
resistance struggle 1970, cosine similarity=0.19
resistance struggle 1980, cosine similarity=0.22

resistance support 1930, cosine similarity=0.09
resistance support 1940, cosine similarity=0.11
resistance support 1950, cosine similarity=0.03
resistance support 1960, cosine similarity=0.16
resistance support 1970, cosine similarity=0.13
resistance support 1980, cosine similarity=0.20

resistance unwilling 1930, cosine similarity=0.05
resistance unwilling 1940, cosine similarity=0.01
resistance unwilling 1950, cosine similarity=0.00
resistance unwilling 1960, cosine similarity=0.07
resistance unwilling 1970, cosine similarity=0.05
resistance unwilling 1980, cosine similarity=0.00

resistance wall 1930, cosine similarity=0.05
resistance wall 1940, cosine similarity=0.17
resistance wall 1950, cosine similarity=0.13
resistance wall 1960, cosine similarity=0.09
resistance wall 1970, cosine similarity=0.13
resistance wall 1980, cosine similarity=0.12

resistance war 1930, cosine similarity=0.07
resistance war 1940, cosine similarity=0.01
resistance war 1950, cosine similarity=0.06
resistance war 1960, cosine similarity=0.12
resistance war 1970, cosine similarity=0.13
resistance war 1980, cosine similarity=0.08

resistance army 1930, cosine similarity=0.09
resistance army 1940, cosine similarity=0.09
resistance army 1950, cosine similarity=0.10
resistance army 1960, cosine similarity=0.16
resistance army 1970, cosine similarity=0.10
resistance army 1980, cosine similarity=0.12

resistance arrest 1930, cosine similarity=0.09
resistance arrest 1940, cosine similarity=0.06
resistance arrest 1950, cosine similarity=0.04
resistance arrest 1960, cosine similarity=0.05
resistance arrest 1970, cosine similarity=0.04
resistance arrest 1980, cosine similarity=0.11

resistance change 1930, cosine similarity=0.21
resistance change 1940, cosine similarity=0.18
resistance change 1950, cosine similarity=0.19
resistance change 1960, cosine similarity=0.21
resistance change 1970, cosine similarity=0.19
resistance change 1980, cosine similarity=0.18

resistance friction 1930, cosine similarity=0.35
resistance friction 1940, cosine similarity=0.34
resistance friction 1950, cosine similarity=0.35
resistance friction 1960, cosine similarity=0.37
resistance friction 1970, cosine similarity=0.30
resistance friction 1980, cosine similarity=0.33

resistance help 1930, cosine similarity=0.02
resistance help 1940, cosine similarity=0.03
resistance help 1950, cosine similarity=0.06
resistance help 1960, cosine similarity=0.02
resistance help 1970, cosine similarity=0.04
resistance help 1980, cosine similarity=0.06

resistance hindrance 1930, cosine similarity=0.18
resistance hindrance 1940, cosine similarity=0.14
resistance hindrance 1950, cosine similarity=0.16
resistance hindrance 1960, cosine similarity=0.13
resistance hindrance 1970, cosine similarity=0.10
resistance hindrance 1980, cosine similarity=0.11

resistance hold 1930, cosine similarity=0.00
resistance hold 1940, cosine similarity=-0.04
resistance hold 1950, cosine similarity=-0.01
resistance hold 1960, cosine similarity=-0.02
resistance hold 1970, cosine similarity=0.02
resistance hold 1980, cosine similarity=0.03

resistance ohms 1930, cosine similarity=0.45
resistance ohms 1940, cosine similarity=0.47
resistance ohms 1950, cosine similarity=0.51
resistance ohms 1960, cosine similarity=0.38
resistance ohms 1970, cosine similarity=0.34
resistance ohms 1980, cosine similarity=0.27

resistance opposition 1930, cosine similarity=0.31
resistance opposition 1940, cosine similarity=0.24
resistance opposition 1950, cosine similarity=0.33
resistance opposition 1960, cosine similarity=0.34
resistance opposition 1970, cosine similarity=0.34
resistance opposition 1980, cosine similarity=0.32

resistance push 1930, cosine similarity=0.23
resistance push 1940, cosine similarity=0.14
resistance push 1950, cosine similarity=0.12
resistance push 1960, cosine similarity=0.15
resistance push 1970, cosine similarity=0.17
resistance push 1980, cosine similarity=0.11

resistance will 1930, cosine similarity=0.12
resistance will 1940, cosine similarity=0.07
resistance will 1950, cosine similarity=0.08
resistance will 1960, cosine similarity=0.12
resistance will 1970, cosine similarity=0.08
resistance will 1980, cosine similarity=0.07

resistance withstand 1930, cosine similarity=0.31
resistance withstand 1940, cosine similarity=0.30
resistance withstand 1950, cosine similarity=0.27
resistance withstand 1960, cosine similarity=0.27
resistance withstand 1970, cosine similarity=0.28
resistance withstand 1980, cosine similarity=0.25

resort hotel 1930, cosine similarity=0.05
resort hotel 1940, cosine similarity=0.05
resort hotel 1950, cosine similarity=0.10
resort hotel 1960, cosine similarity=0.12
resort hotel 1970, cosine similarity=0.13
resort hotel 1980, cosine similarity=0.20

resort vacation 1930, cosine similarity=0.21
resort vacation 1940, cosine similarity=0.18
resort vacation 1950, cosine similarity=0.21
resort vacation 1960, cosine similarity=0.24
resort vacation 1970, cosine similarity=0.23
resort vacation 1980, cosine similarity=0.28

resort spa 1930, cosine similarity=0.00
resort spa 1940, cosine similarity=0.00
resort spa 1950, cosine similarity=0.00
resort spa 1960, cosine similarity=0.06
resort spa 1970, cosine similarity=0.07
resort spa 1980, cosine similarity=0.16

resort beach 1930, cosine similarity=0.10
resort beach 1940, cosine similarity=0.08
resort beach 1950, cosine similarity=0.09
resort beach 1960, cosine similarity=0.05
resort beach 1970, cosine similarity=0.04
resort beach 1980, cosine similarity=0.12

resort disney world 1930, cosine similarity=0.00
resort disney world 1940, cosine similarity=0.00
resort disney world 1950, cosine similarity=0.00
resort disney world 1960, cosine similarity=0.00
resort disney world 1970, cosine similarity=0.00
resort disney world 1980, cosine similarity=0.00

resort relax 1930, cosine similarity=0.05
resort relax 1940, cosine similarity=0.10
resort relax 1950, cosine similarity=0.06
resort relax 1960, cosine similarity=0.07
resort relax 1970, cosine similarity=0.10
resort relax 1980, cosine similarity=0.05

resort mountain 1930, cosine similarity=0.04
resort mountain 1940, cosine similarity=-0.07
resort mountain 1950, cosine similarity=0.07
resort mountain 1960, cosine similarity=0.00
resort mountain 1970, cosine similarity=0.01
resort mountain 1980, cosine similarity=0.06

resort condominium 1930, cosine similarity=0.00
resort condominium 1940, cosine similarity=0.00
resort condominium 1950, cosine similarity=0.00
resort condominium 1960, cosine similarity=0.05
resort condominium 1970, cosine similarity=-0.05
resort condominium 1980, cosine similarity=0.08

resort inn 1930, cosine similarity=0.09
resort inn 1940, cosine similarity=0.04
resort inn 1950, cosine similarity=0.05
resort inn 1960, cosine similarity=0.06
resort inn 1970, cosine similarity=0.05
resort inn 1980, cosine similarity=0.10

resort last 1930, cosine similarity=0.22
resort last 1940, cosine similarity=0.23
resort last 1950, cosine similarity=0.21
resort last 1960, cosine similarity=0.24
resort last 1970, cosine similarity=0.27
resort last 1980, cosine similarity=0.22

resort ski 1930, cosine similarity=0.00
resort ski 1940, cosine similarity=0.07
resort ski 1950, cosine similarity=0.03
resort ski 1960, cosine similarity=0.17
resort ski 1970, cosine similarity=0.19
resort ski 1980, cosine similarity=0.22

respect admire 1930, cosine similarity=0.16
respect admire 1940, cosine similarity=0.21
respect admire 1950, cosine similarity=0.18
respect admire 1960, cosine similarity=0.15
respect admire 1970, cosine similarity=0.23
respect admire 1980, cosine similarity=0.23

respect honor 1930, cosine similarity=0.21
respect honor 1940, cosine similarity=0.16
respect honor 1950, cosine similarity=0.16
respect honor 1960, cosine similarity=0.16
respect honor 1970, cosine similarity=0.19
respect honor 1980, cosine similarity=0.19

respect parent 1930, cosine similarity=0.15
respect parent 1940, cosine similarity=0.13
respect parent 1950, cosine similarity=0.21
respect parent 1960, cosine similarity=0.14
respect parent 1970, cosine similarity=0.16
respect parent 1980, cosine similarity=0.10

respect elders 1930, cosine similarity=0.09
respect elders 1940, cosine similarity=0.09
respect elders 1950, cosine similarity=0.11
respect elders 1960, cosine similarity=0.16
respect elders 1970, cosine similarity=0.15
